SRR1033854_0 SRR1033855_0 SRR1033856_0 SRR1033857_0 SRR1033858_0 SRR1033859_0 SRR1033860_0 SRR1033861_0 SRR1033862_0 SRR1033863_0 SRR1033864_0 SRR1033865_0 SRR1033866_0 SRR1033867_0 SRR1033868_0 SRR1033869_0 SRR1033870_0 SRR1033871_0 SRR1033872_0 SRR1033873_0 SRR1033874_0 SRR1033875_0 SRR1033876_0 SRR1033877_0 SRR1033878_0 SRR1033879_0 SRR1033880_0 SRR1033881_0 SRR1033882_0 SRR1033883_0 SRR1033884_0 SRR1033885_0 SRR1033886_0 SRR1033887_0 SRR1033888_0 SRR1033889_0 SRR1033890_0 SRR1033891_0 SRR1033892_0 SRR1033893_0 SRR1033894_0 SRR1033895_0 SRR1033896_0 SRR1033897_0 SRR1033898_0 SRR1033899_0 SRR1033900_0 SRR1033901_0 SRR1033902_0 SRR1033903_0 SRR1033904_0 SRR1033905_0 SRR1033906_0 SRR1033907_0 SRR1033908_0 SRR1033909_0 SRR1033910_0 SRR1033911_0 SRR1033912_0 SRR1033913_0 SRR1033914_0 SRR1033915_0 SRR1033916_0 SRR1033917_0 SRR1033918_0 SRR1033919_0 SRR1033920_0 SRR1033921_0 SRR1033922_0 SRR1033923_0 SRR1033924_0 SRR1033925_0 SRR1033926_0 SRR1033927_0 SRR1033928_0 SRR1033929_0 SRR1033930_0 SRR1033931_0 SRR1033932_0 SRR1033933_0 SRR1033934_0 SRR1033935_0 SRR1033936_0 SRR1033937_0 SRR1033938_0 SRR1033939_0 SRR1033940_0 SRR1033941_0 SRR1033942_0 SRR1033943_0 SRR1033945_0 SRR1033946_0 SRR1033947_0 SRR1033948_0 SRR1033949_0 SRR1033950_0 SRR1033951_0 SRR1033952_0 SRR1033953_0 SRR1033954_0 SRR1033955_0 SRR1033956_0 SRR1033957_0 SRR1033958_0 SRR1033959_0 SRR1033960_0 SRR1033961_0 SRR1033962_0 SRR1033963_0 SRR1033964_0 SRR1033965_0 SRR1033966_0 SRR1033967_0 SRR1033968_0 SRR1033969_0 SRR1033970_0 SRR1033971_0 SRR1033972_0 SRR1033973_0 SRR1033974_0 SRR1033975_0 SRR1033976_0 SRR1033977_0 SRR1033978_0 SRR1033979_0 SRR1033980_0 SRR1033981_0 SRR1033982_0 SRR1033983_0 SRR1033984_0 SRR1033985_0 SRR1033986_0 SRR1033987_0 SRR1033988_0 SRR1033989_0 SRR1033990_0 SRR1033991_0 SRR1033992_0 SRR1033993_0 SRR1033994_0 SRR1033995_0 SRR1033996_0 SRR1033997_0 SRR1033998_0 SRR1033999_0 SRR1034000_0 SRR1034001_0 SRR1034002_0 SRR1034003_0 SRR1034004_0 SRR1034005_0 SRR1034006_0 SRR1034007_0 SRR1034008_0 SRR1034009_0 SRR1034010_0 SRR1034011_0 SRR1034012_0 SRR1034013_0 SRR1034014_0 SRR1034015_0 SRR1034016_0 SRR1034017_0 SRR1034018_0 SRR1034019_0 SRR1034020_0 SRR1034021_0 SRR1034022_0 SRR1034023_0 SRR1034024_0 SRR1034025_0 SRR1034026_0 SRR1034027_0 SRR1034028_0 SRR1034029_0 SRR1034030_0 SRR1034031_0 SRR1034032_0 SRR1034033_0 SRR1034034_0 SRR1034035_0 SRR1034036_0 SRR1034037_0 SRR1034038_0 SRR1034039_0 SRR1034040_0 SRR1034041_0 SRR1034042_0 SRR1034043_0 SRR1034044_0 SRR1034045_0 SRR1034046_0 SRR1034047_0 SRR1034048_0 SRR1034049_0 SRR1034050_0 SRR1034051_0 SRR1034052_0 SRR1034053_0
ENSMUSG00000021728.7 24.5746524300889 15.9183288284074 0 1.71234265326228 0.222529753195496 0 0 0 0.00370447107632546 0.168886416201549 34.9605346725375 16.1185080819138 0.000760636423584396 0 0 0 0 0 0.0507008916255294 0 6.14426853173826 0.0220055286478017 0.0277616568836026 0.786996058090584 1.69994483046416 0.0383559819092438 3.04053486853606 0.00952723378174909 0 0.0333628045174676 0 0.0120657537707618 8.57696839502372 0 0 0 0 0 3.56729783143084 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0483388031375625 2.00112147739294 0.101457888750148 0.343771509041343 0.23273960627277 12.6694792848516 0.00480623488816248 0.0486116602286939 0.0235064145684041 0.00904175579448369 10.1651420628812 0.00744250887237746 0.0213527375718077 0.0265382074453673 0.0579109431975544 6.49263359099657 0 0 0.0409380333873672 0.0107762187829615 21.2303994576238 10.7702160147156 0.0124684587513266 0.0598215558976325 0.0592546761384775 3.95418007429119 0.053071068916916 0.0127190538501918 0.284387885640722 1.86348347527336 13.6680253779627 0.0132863238838161 10.9482682195459 0.0174931998386947 0.111953511953784 1.59296480601605 11.1104901881829 0.00780567508817535 0.0308286229675738 0.0173092819860201 3.20265792983861 0.200728686652956 2.51174627617528 5.49560543396614 1.33077742969683 0.38685766030739 0.0251246506868218 0.0518621978041338 0.879262332098482 0 0 0.0288148155421262 0.0242767331930363 20.4490018776641 0.0527922751194821 0 4.35716681462409 2.97789157302111 0.00735766708606167 0.126966698122073 4.90738812125365 0.00304351691605512 1.62236390355749 0.00809627639094393 0.0209931179800121 0 0 0 23.964145729537 6.16706436028158 0.361697017053799 15.5316053130132 0 0 1.41252288484628 0 0.446035875375231 0 0 9.35264133108683 0 2.22578000043862 0.482314075010381 8.32557242309613 0 9.25388268069862 0.876647282550201 0.59862831682211 13.1741130700639 0 11.1390322980975 0.512182582158523 17.3232066409764 0.0856610701212704 3.54611669770586 0 7.02492195713211 3.70958529053272 6.13069449224594 0 0.0302117089184595 0 0 2.1232662925851 0.16728045988391 1.94738266416928 16.1009638084166 0 13.6514621466551 2.81240445262414 7.79696959374761 4.05045533356145 5.49605814416106 0.598728158321969 19.0623652069886 1.58442194568949 0 0 0 0.409277590932564 0 0 0 0 0 0 0 0 0 0 0 0 6.04547359436727 0 0 0 0 0 0.419357198325827 0 0 0 1.62126031822828
ENSMUSG00000021789.8 366.718049280559 467.14503947333 138.795991237355 0.697950376633186 0.325540465941237 9.51692229267739 0 7.67134018726017 0.120963681463353 5.44537164580117 415.244786717311 17.1186382477931 0.100515430332188 0 0 0.251410244756472 0 1.13057063229017 0.345997210426821 8.94224814417513 433.992873167237 0 72.1809811393341 103.684792942304 9.59329164592995 0.0608652079543034 23.9143006371598 0.284517570291357 0 0 262.258076206021 0 173.23963437878 59.3393694956269 0 0 0 0 24.6875134463341 1.29404653391787 0.429402629194401 0 0.13972295220499 0.0409597904168887 0 0 26.7808276381479 0 0.801968885693855 2.68996244171124 27.128114101997 55.3365609695093 0 0 0 0 0.654715486307368 322.833157586804 0.297253923742046 1.50877561201963 376.429097180348 366.20503046497 0.576721470719076 168.179373093299 1.09832001077741 0.259144849050503 1.04291988850019 196.081726411171 0.487710545415259 84.7773182658698 0.0497232267498455 0.0639204381971355 0.241771781047267 0.113578252655923 0.444450795556583 0.168758472292669 0.535209464415278 89.6250745102682 154.948224267169 0.950797643868717 1.8341093377452 103.50524672479 25.82001111135 63.7254200296985 0 12.5752838814118 1.16101203575839 32.5874047693988 23.2025628205775 0 22.4862808502176 0 0.250012152530404 0.0328549792862559 0 0 0.435390241064696 0 19.3579816585332 49.7926310058365 13.0643719445451 0.202901444917035 9.51920423957027 0 0 0 0 0 0 0 12.4490010446489 0 0.123343763511304 31.8390545678613 0 11.7967958662357 0 0.110319044207713 0 0.230476331944667 44.0560923034366 0.374058393323498 0.122090873936238 313.220712467044 148.712474147807 19.7416166706552 158.167221910187 708.665492199161 271.098723109921 126.635566016124 161.971768957549 230.764737341559 113.862733906765 195.749845745069 95.3748663033009 369.41857300344 202.594712597997 104.565823793932 291.573805586212 474.027621543499 126.743493411729 182.890319867004 169.858921616748 221.533408025138 216.089410424222 51.6202227974724 198.904262099953 170.963678270214 676.426739359517 128.386132986133 322.625408446253 212.483027881248 218.853638205977 159.633991737449 343.002964419318 326.403502263297 58.9287785727726 53.4524420222008 129.590615973414 130.465197641467 118.136016864553 108.027678049565 178.246390739785 220.232417919557 144.868179334178 153.022774604093 93.5166919976366 278.121023346735 180.010375059376 430.137894705681 433.52696924427 670.986155734089 68.7346776392424 13.2734201549233 0 133.643373594973 48.3306961234198 0 0 0 0 0 0 0 0 11.3934134646102 0 0 0 44.6048422409303 0 0 0 0 0 2.5111255624183 0 91.6362630903992 0
ENSMUSG00000021795.9 117.187874319675 7.67117719791806 4.12876770515103 96.3639289812866 0.0859846590893488 1.09927809107684 0 0 0 0 90.3353907322412 84.1462455886793 0.427638315241139 0 35.905961815411 0 0 0 0 0 111.208917466069 0.586109297297816 55.2731964105131 39.0553540688976 0 0.276300091558518 0.171804524242233 0.853292732186716 0.747202921182253 0.966323215516047 1.45531915816064 4.37045854839603 0.438354747865686 55.2384752268009 1.30915300219593 0.227763758830601 3.63930164202174 0 0 0 0 0 0.158282365398512 30.4557469144088 1.0020183628169 0.0835741397117099 18.8962320875909 0 0 66.9196208985374 0 0 0 0 0 0 0.120470651857527 20.1353599721625 0 17.3748451572967 52.7096921986605 33.3725517958178 0 0 2.17703306726023 0.0873823718965032 4.22600971249586 6.76511540043925 0.108922023174426 44.534662090387 45.1071509341639 0.679085699201576 0 0 0 0 70.5708038525043 33.5118410431459 44.7675386570784 0.475639139498144 0 22.2029255039263 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20.3546305902989 92.3414387328768 55.5054335867193 27.1918637115833 20.1552464373696 36.7215951524034 20.6365672481364 29.7206452960285 13.8391200404896 44.9194484131979 32.7840417179545 23.0230976040503 57.0227390231415 57.5750920966683 23.4559703116795 38.3291035844169 21.311841548973 44.8245881516841 70.9033360223555 10.7054687345815 65.4050812383481 24.22226771505 101.39603713752 37.1889672906524 36.5415084288749 42.8766304113336 17.5286935522871 26.5949313099263 56.4682074484542 40.8678251639802 6.45310816668246 16.0784118806678 7.68620768833488 26.3388240469722 18.1226854048185 17.879150354782 44.3174906914176 30.1480308834528 16.0460765547923 30.4369445041569 14.1306648061586 58.9824545615407 24.3604653314861 48.3477059510332 100.606226875217 156.544099356335 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSMUSG00000021876.8 32.4044557570108 32.3043402163994 28.986445876885 1.55518741834531e-30 5.97685993190172e-06 8.30416157866413 0 78.0802584077982 0 1.72378591054515 13.6219816571457 0 0 0 0.130304266423721 3.83623796717201e-06 0 0 0 0 39.484593647363 0.221824080818337 35.4641261751981 0.221490212758905 2.81476316282952e-17 0 11.7728906742615 0.285108610744715 66.697923715239 41.1731153986255 0 0 39.1306162631555 0 5.53604368307959 0 6.62961270141293 44.2329827613825 0.237149672134211 10.6040919413503 0 1.53887101594009 0 5.08843385671109e-06 0.595117683175105 0 30.4998217006526 3.70821927547122 9.28567898843641 0 5.52039875415022e-06 11.4735288520939 0 24.7521930841498 10.5942506304482 10.7133776106316 9.9866307316255e-06 37.4756681226348 6.35264538164217 8.82052918615815e-07 56.1519065869309 23.0939203011962 0.351760948474025 0.42550682192258 0 4.82069297021543e-06 0 50.5474791772472 0.441019223182002 12.7947093698733 0 0 0 1.49051852418539e-06 6.25883397081618 1.14012815115685 23.1651078468675 13.7541640479221 59.6520506595866 25.5459009621822 0 10.934785914464 0 0 0 0 9.65402972002162 0 26.8635329431861 0 6.03567090964657 12.0134978983789 4.02945024349975e-06 0 0 3.67282036741972 4.69474542705846 10.9838490318632 0 6.50074963508606 14.3991760104016 0 0 0 0 0 0 6.86515194357585e-05 2.16547718433251e-05 9.52369076079955 12.4653329439545 0 3.32399208492204e-06 0 0.251466355521038 1.83348309488012e-05 6.39377385150248 0.840149588352638 4.22977763869604 14.0716532328335 0 0 2.14524148163116e-06 0 0 2.49199933753333 47.0336571029784 58.1970215234211 35.1050418723543 17.8099106796885 0.993700760871281 15.4416910359261 10.6924740268464 31.0327764251526 24.927250937797 20.7262743505345 61.1878588386872 1.06940589901774 60.1569297265258 77.9257377227712 12.2394573181321 38.9300522061762 32.1250178870001 16.1111376258002 0 1.84106252120481 27.104314967239 32.2790190171073 0 6.68842359921488 46.8234601059905 20.3870662222015 38.8717695241852 64.4775327805242 73.6649163306987 29.742021024763 13.9636140962404 32.2549477251739 38.3112025635361 99.5846350091433 25.6448780357072 6.31070490251345 37.1030772645674 12.5970811581442 38.5534111095253 38.163510249439 28.3007652498075 26.1264920037535 42.9964057812578 76.7924727312251 27.6174096329438 10.5729012564447 10.0060059559636 0 0 0 0 0 34.864747923154 0 0.454226349344044 0 2.11555371780592e-31 0 0 0 0.000347547583045119 0 0 0 0 0 58.2338791651835 0 0 0 3.18535808561256 0 0
ENSMUSG00000022048.8 108.01608232063 2.90966516710998 0.0219092450725033 6.94915186417823 6.81452472134939 34.7137475449839 46.1665862167984 126.521550191937 43.7870353023398 0.0340296281328521 0.825859692812542 12.7859618860715 30.8735573253136 45.4272179526694 0.137178751987002 43.8937724326171 0 84.3627511618318 103.820195787384 0 84.2655365418011 2.60154787497495 94.2014390567306 0.425169786411308 142.552112422898 37.3434730039459 34.2833181133155 41.0873553529491 14.9190779196966 37.3755482529319 96.7108520886194 39.5212129906503 62.6801530129014 29.1261704146763 52.7008991761723 30.1088293357775 66.1938070323958 44.8886564093895 24.7406229208543 88.0440988115161 47.2080268000082 91.9083923685091 6.50066691655399 13.1476425515823 39.0915040652673 2.04063346048551 0.0231911414644983 35.3789485264192 68.2860488621859 31.6412232229559 0.0652141471622783 36.5009896907563 39.1113768097401 64.5886432198671 52.7490514467796 29.6752044747466 151.216651478783 103.011173769118 0.205017178911097 2.84944019886392 6.03725409732575 2.09901342293567 83.5975609197603 141.955258743401 5.54353918217194 79.1852483736046 53.5115595452932 3.1733282135507 89.3651846112547 12.3434774301983 0.110226251481788 2.93118526295079 60.1683549224714 44.4201699079569 79.4549967620959 71.3254878354438 6.48406683798246 16.5913932062009 4.2984989335406 148.23766658094 27.4233692087451 39.3731630366703 33.9594410261065 44.4330363706597 53.2661370270766 41.2177047272864 51.9801542278816 50.4185092478461 58.681951723504 27.5617682480704 13.4296122263349 38.2551507246292 4.99341653639502 26.6439228757041 60.8187983986437 20.7506913748141 60.5568534691805 64.2422027568392 43.9311857857263 27.5102768103361 49.9249170822396 13.7668598296481 65.612784733272 61.9887738541406 16.5674546030893 20.4966400734888 36.1804778647031 66.4047215812796 24.5330331359278 33.4156647664743 26.5914661602264 1.96943312258179 16.5124310083861 16.7483651320295 17.0680307607007 22.8641626407429 30.6127675698522 36.4578212244931 52.9882203173673 39.5685444257914 33.897638205432 43.566269627497 6.24672073448385 0 43.0649575913031 67.3493340410941 4.76411335571076 8.0328108977258 4.91727106717971 2.22650561121526 0.797104753088712 0 0 1.94722197187812 0.950636652624802 0.605571822817799 0.604300586151653 0 3.50171163205815 1.0487771732835 0 1.06766886483919 0 6.33761213889337 13.389739410583 0 0.808855734323271 1.29517286809965 0 5.90445482881429 0.716290383605593 0.861346680237839 0 3.96195987742077 4.45185018315901 0 0 0 0.670578253934895 0 0 1.10146748729292 2.54052608497642 0 5.3380073484289 0.1725457276039 0.54342209501582 0 0.195708030235734 0.0489288733637903 0 0 96.173977942489 55.6674028457112 26.1696588246887 170.703210384335 133.488938801243 81.2733138152878 61.8230071718253 130.715201034929 87.064342674056 65.6009075037415 93.3576649421642 49.4934622813312 42.4572661286744 35.6320177056182 149.895184592678 66.28624469951 3.95212070294475 228.1645375713 35.6216891980657 14.5631238440897 98.9961256739327 92.9169861223203 109.211425462857 58.0336757008655 36.155669890082 107.580553920857 32.9472552696032
ENSMUSG00000022097.3 6265.10655893901 6780.01218280074 4645.72800425535 2.76560099804038 42.7264348918424 836.579028499165 0.521302427306802 429.570787356308 0.45720101378415 364.6616144917 7422.89514330664 22.0091527917695 3.41017457443225 1.11456963547299 0.897288435782072 0.770165013548545 0.262013615784989 65.1775878902734 1.17764091865647 11.6784780955903 6948.75571240935 8.23311141524392 1468.25504691323 1847.43110949153 612.957153408009 7.55773461692073 611.107934041618 18.4499495409984 12.1892550366181 14.0570567965415 3050.71913231282 10.6431692166353 4061.97573283742 2838.93939742517 13.0416543142643 4.81424574151258 5.21621957361384 4.83270223328171 716.903397468835 131.957494402839 1.45870470373779 52.5781644928908 2.27336496111059 2.2942971181312 10.5539534131342 4.28924254184004 3485.0666603443 2.58061195602098 286.465033472945 67.7132712742158 1312.72132104171 1900.97794659986 0.407038327150608 30.0011150079003 0 1.09577289491052 8.5396903565703 4185.09222975921 9.73219231220978 20.353435978661 6067.8753120445 8310.16712695755 91.3738699646789 2210.77084500247 12.5985245796763 7.1173529411399 6.49691866345943 4188.6675677497 17.5054176924648 2801.77119176378 16.3010508572676 1.46009146202869 1097.68115509128 61.5528436457586 5.43260021096715 363.869261979884 34.6940880712965 4382.10838125711 4114.37167476578 767.778948907742 39.5126837233141 2212.39309483903 84.6878638358712 1880.89570656443 1226.6690650369 602.505730774323 496.518078859088 2196.52983295896 1444.94651781653 84.7141482632304 484.816193089854 254.089237860112 1.96354057938629 1457.49616725722 906.981206621213 1054.8115087317 730.412829113432 173.07830761631 2026.46060769656 1400.25541303079 1396.37582449703 2.881006240553 1653.87120389712 423.524663144597 4.05893894304137 5.24004929036757 96.4162874353382 230.82488208208 1288.62562080431 17.2677840002383 539.099132093089 605.56474397239 21.2605766126747 1105.80106535676 450.831522003324 1204.48507811646 102.986944965092 88.3535338318292 4.02942132958633 3.96613487761167 680.883475567432 1709.79785172273 0.708532365815771 202.447251825322 948.018714015774 2593.99043450258 716.025603655587 2373.57941260792 1334.78935082247 633.701735418596 567.194332497174 1118.07137219033 324.799546285206 1119.52534153934 515.64536903738 1176.71301658944 1253.66276868099 603.25245966981 1904.49543646714 1817.48452564942 771.434240445645 860.781406772217 885.467905951625 979.165703925555 1149.96420404145 302.256139601254 1284.27872361544 1139.22329768262 1672.18787712456 544.347668930019 1311.72010902969 1210.58955420174 811.394559526035 1414.24133352237 2013.28077915408 1310.56740873785 488.991404060201 582.257675693364 681.382235963895 1104.40236572991 579.942456378817 884.832362989214 2364.44088176978 1172.21572374329 1031.42442418466 879.198843331099 1249.67485625219 878.13272929457 712.346956216807 1359.59223590448 2466.87789613257 2629.00845599563 3854.85238221813 2536.4875674808 123.664293283913 5028.85780390552 3108.66859815505 18.3421355005384 1588.87292749275 9.6505030815069 1027.94996097791 15.7792913388339 61.7805265515018 35.5016844956096 48.5755180188798 2033.88570478743 2786.38446458725 3083.87756626768 10.8612520558966 1802.04309108162 27.8044915815256 11.4156458502475 72.9776912239024 44.389772404489 9.19589976863101 1146.21808057351 36.2175155853221 2422.85369277868 41.7558692047047
ENSMUSG00000022435.5 0 0 0 109.793931954674 123.061019362752 0 0 0 0 0 0 166.362742266066 16.4337654422759 0 34.1342750783186 0 0 0 0 0 52.4575837604084 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5516875920881 0 0 0 0 0 0 0 0 0 57.2130924508346 0 0 0 0 60.7087510561047 0 0 0 0 0 13.4405799629208 0.403169337169595 0 0 0 0 93.0252919741228 0 0 0 0 6.30210218395858 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.522329315312382 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.363789102180595 2.98035715676653 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSMUSG00000022505.8 64.3250502121477 0.125530938813129 0.14074821720496 0.321653084698999 0.21310463058516 37.8428693343208 20.1891518675589 243.658588522794 28.7175723552689 0.645609618245583 2.80447904491125 10.0653589788509 0.0640908392059127 45.2230317126293 8.73028210073946 32.5098310647202 6.09825778423506 135.856542788165 68.6424360698155 0 63.586487158615 15.3512098131944 88.1346191611471 8.94793602760419 120.94988052068 39.086882507326 31.6504957329323 37.5024358706241 36.2096855882712 45.1836683568892 69.956376092721 88.2226554814023 14.7134898878913 15.1746706700824 50.8249802305534 62.0782125536013 93.8807020568231 54.599084882518 26.5749579462046 89.1161697935343 66.8426708316415 37.6163180896316 47.8275803974502 22.3281159279953 67.065144446145 6.14358386099753 4.23942877838941 78.5832066881376 61.4296213420776 38.2604937590112 4.99615810649522 62.4654407121962 27.2519170077752 36.3135773030835 58.7510116327549 20.1285007909649 78.6394141576538 49.256852843786 5.84597460655675 20.9053707541121 8.93598754675144 7.06033644190064 30.9394666751011 65.5884852407556 0.158642654954892 56.0160550934871 19.5567418437026 0.389520548063416 55.3796599382818 9.42351116326055 0.142510496716418 1.85855553858375 22.6652152003295 36.7364692583831 60.4161817777291 26.1692643305613 24.1119445237763 17.7200944638731 3.09067863297194 121.440405094413 25.3987993071681 20.9464034071505 3.73519488689343 0.9125300629553 18.8248213928084 5.71482962495456 6.99963709744236 11.9342915425866 2.8570051963085 1.58660677259904 0.55390358095491 1.80015246964284 0.291322694106211 0.0947665895103993 11.9309295772726 4.56164182598325 6.914687057633 29.9374133730885 5.06372455989383 17.3369942875813 5.74931529391473 31.8355249212273 15.2740339746383 14.7712313767793 9.12035796372854 26.7828197214573 24.3540683471665 14.8522283888801 16.0243551602837 11.7192294415 3.15259779117725 0.117105789627203 23.5115952243284 1.92808856843772 2.48230262601075 2.2366735461628 15.8661697142825 2.60197783616178 2.53594959971432 15.6044940130945 2.06450735581705 6.80235076954939 3.12836292781671 0 12.3172123303579 6.72255577359836 0 12.0018850192668 1.85495533884932 0 8.84058970276091 4.27135137736454 0.164441126480633 3.9990889570744 1.92401982442746 5.04867729261086 0.757779688618116 5.61146261669222 9.43319464090277 17.8106375680399 0.275969024156949 3.34355534424349 0.355623895785805 7.8349798288501 109.308637857561 0 1.34666324789971 0 0 0 4.99749407722151 0.861884085869898 6.59535359945347 0 7.75672623220869 0 0 1.92245133252737 1.43599180569087 0 2.6301735838521 0 8.58990686282728 8.70296852790434 3.24090771043772 0 0 1.03186642864004 0 1.75507540638463 0 6.30834713252848 47.0365154353133 2.36646771875427 0 15.3163964107881 8.91370901063076 4.22526097938341 0.355736988190358 11.2270694972652 0.204887919195512 22.5599494976516 0 0 0 0.876684517935157 15.5915715020575 0.83984145186915 0 52.0611271818009 0 7.15271080951006 0 69.5650194094539 6.28414410744 2.1814627520357 2.17955212008965 0 20.4883363588018
ENSMUSG00000022508.5 0.204837788018661 0.0533201771005802 0.275817752610158 1.58961301992103 1.48917913912431 0.00533279763003154 0 0 0 0.0302652295457026 12.6713558209035 0 0.135260814034504 0 1.18782357584919 0 0.851592840120744 0.126833830603669 0 0 0 0 3.05902715310356 0.363424392874098 0 0 0 0 0 0 0 0 2.18423992366531 0 0 0 0.193224381823168 0 0.338402220194587 0 2.32090891807472 0 0.990387353906513 0 0 0 0 0 0.199288652734013 0.57532009972882 0 0.0216386928120223 0 0 0 0 0 1.94012977997253 0.0954712108095249 1.40087216558636 0.0923257396572121 0.017168604379803 0 0.916916730156612 1.40586662303831 0 0.453787943666601 0.125712534224469 0 0.351519349678229 0.19962037520561 0.0524983663139693 0.0289399907287025 0.0180130557884942 0 0.0995874425999266 1.66004615837611 1.71834912229433 0.245207931573617 2.53998127882942 3.59592741468503 0.595603783839479 0 0 0 0 1.50731537986452 0 0 0 0 6.0202151737805 0 0 0 0 0.0288548673574713 0 0.112589539942254 1.1789987127638 0 0 0 0 1.69531240287022 0 0 0 0 0.151039826719568 0 0 0 0 0 0.0187156146480112 0 0.580400919504414 1.40166667163463 0 0 0 0.0568697569985216 0 0 0 0 0 0 0.458759959908215 0 1.62055342064104 0 0 0.373255761290072 0 1.27919671817261 0 2.31423917364749 0 0 0.470337630702086 0.348462169399403 0 0 0 0.677083387693002 0 0 1.91937182300842 0 0 0 1.91474646370506 0.416535711983575 0 0 0 0 0 0 0 0 2.2535505492553 0 0.222478844564733 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.13711139366218 0 0 0 0 0 0 0 0
ENSMUSG00000022595.6 0 0 0 16.1556507450756 14.2996043362504 0 0 0 0 0 0 273.090325307942 11.1332609504325 0 0 0 0 0 0 0 25.1519698596819 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 49.7354762969468 0 0 0 0 30.1520613097047 0 3.13550318754974 0 0 0 35.2664544459501 36.5930003988623 0 0 0 0 47.350248749385 0 0 0 0 7.41612524831728 0.28145251174824 0.540386107055354 0 0.508166004859255 5.68850111133573 0 56.6609373261941 19.1498184341313 0.970296893039455 7.4515122706716 1.87804243649031 0 0 0 18.5430272514792 0 0 60.5484328013367 0.621008217817655 23.9538072667966 0 25.7218327231421 24.1893049374076 0 0 27.1056307384255 0 3.03949404706861 0 0 16.3575334906261 55.9593324727207 0 5.11587886812569 32.3740002323679 0 0 0 0 0 0 0 24.4319471993385 11.1680281696385 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50.942598037024 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36.3914674838615 0 0 0 42.1758655148292
ENSMUSG00000022661.8 0.036870613533452 0 1.75780464072966 52.5964584402812 21.4267464651139 0 0 0 0 0 0 29.1725679601927 1.63517689046329 0 31.5012718803995 0 26.329026296208 0 0 0 11.3222895589069 0 0 10.2718367740843 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 30.0258056301764 0 0 0 0 0 0 0.708786304632289 0.302203019286856 0.750738977327488 51.6219134040435 18.400493118625 7.99747766755078 0.0450582460872055 0.870668325407843 16.3449786700696 0 63.5961411984308 8.4481726702105 0.171370517376226 0.00383358179757982 30.830657987577 25.0080574757607 0 0.0292134691465024 28.5498351404496 0 23.4138463578059 0.0288885781811721 21.4233428761373 0 0 6.45169281226645 0.0151217900813021 1.18793696729813 0.0335619111936496 27.8192030965511 0.0266278092126093 0.038736330383295 0.0128813073835611 0.0303010650244483 0.10265755869826 0.0472747106096465 9.19115115264044 0.00778347250107016 0.0307562878547682 0.0124691298975333 0 11.0328174067636 49.181883273232 0 0 0 60.6171414752223 0 0 0 0 0 0.22184882835727 0 0 0 23.7155867195255 19.790062146242 0 0 0 0.0632429706648943 43.4539469899197 0 0 0 3.61661472266259 0 0 0 0 13.4963895603645 5.49116832953062 0 0 0 0.937574122801086 25.5130658966831 0 2.65069109823121 11.4710716073469 0 10.7840242420996 30.4721742899716 2.03136281113859 16.8794861843084 5.92300357302689 4.14484923225664 89.5948673287332 3.43122805767044 24.219607086988 11.3539979886599 4.61338204873809 0.0854627442439551 0 0 2.04882649048301 0.340601910098928 5.07942324400635 25.6975532672049 0 5.71492857924755 0 10.4632491015069 0 15.0881512211832 24.0324886800049 23.3244820859817 0 15.0085131584646 0 3.26843857441724 0 11.155099100274 0 67.6355675397406 0 0 26.453543411817 0 0 0 0 0 0.0327462250639396 100.904090206899 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
